,X,Y,OBJECTID,COD_SIG,IDTIPO,MORADA,DESIGNACAO,TIPOLOGIA,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
144,-9.1698118157551,38.773488862351,145,18140,4,Rua 20 do Cemitério do Lumiar,Fontanário 40 no Cemitério do Lumiar,Fontanário,,065af8fb-0f65-40fb-9f00-96f78a170091,0.0,0.0,,
145,-9.14353908059292,38.7867519770053,146,1302,4,Campo das Amoreiras(antigo Largo da Charneca),Lago 2 do Jardim do Campo das Amoreiras,Lago,,bec8bb13-60dc-43fa-866e-352231cb7272,0.0,0.0,,
146,-9.16242711974057,38.730222250781,147,1002,4,Rua de Campolide,Chafariz de Campolide,Chafariz,,ae21a20b-293a-4f66-ac8f-a1a244a02fba,0.0,0.0,,
147,-9.17159963385038,38.7349719868914,148,1005,4,Rua Inácio Pardelhas Sanchez(antiga Rua A do Bairro da Liberdade),Fontanário 1 na Rua Inácio Pardelhas Sanchez,Fontanário,,f5da8d97-2bda-42be-8dcf-e6fc003a9b78,0.0,0.0,,
148,-9.17098938941328,38.7344677169632,149,1006,4,Rua Inácio Pardelhas Sanchez(antiga Rua A do Bairro da Liberdade),Fontanário 2 na Rua Inácio Pardelhas Sanchez,Fontanário,,9004cc56-e331-44cc-9f0d-a2539b662c0c,0.0,0.0,,
149,-9.17400056200858,38.7286433607295,150,1011,4,"Rua Particular 2 do Bairro da Liberdade, em frente ao 708",Fontanário 2 na Vila Ferro ao Bairro da Liberdade,,,7a4b5395-04a7-432d-8d93-1180b07c35db,0.0,0.0,,
150,-9.20037507988569,38.7042178862234,151,102,4,"Largo da Paz, frente ao nº 20",Chafariz do Largo da Paz,Chafariz,,65c30a1e-b454-4faa-a21c-3330935a9220,0.0,0.0,,
151,-9.10821849682109,38.753100065074,152,2122,4,"Rua Dr. José Espírito Santo(antiga Rua I4 da Malha I de Chelas), Vale Fundão",Poço 1 no Vale Fundão,Poço,,d646316c-9740-470d-b884-c874781b4ce1,0.0,0.0,,
152,-9.12371386773688,38.7489245271608,153,2123,4,Avenida Dr. Arlindo Vicente(antiga Rua 1 da Zona N1 de Chelas),Poço do Parque da Bela Vista Norte - Polidesportivo,Poço,,8de181bb-b852-42f9-a7e5-2e5192817d0c,0.0,0.0,,
153,-9.14006496480921,38.72099718186,154,2402,4,"Campo dos Mártires da Pátria, Jardim Braancamp Freire",Lago Sul do Jardim Braancamp Freire,Lago,,9115ca23-85aa-4f6f-b492-477114aed25d,0.0,0.0,,
154,-9.17592600110709,38.7106045049864,155,220,4,Rua da Cruz a Alcântara,Fontanário da Estrangeira,Fontanário,,a9c2a0be-c30a-4ca6-ba7e-6522af23ca5f,0.0,0.0,,
155,-9.13016983330841,38.7109799813337,156,4704,4,Rua da Adiça,Chafariz da Rua da Adiça,Chafariz,,984b3019-2769-402b-bf39-a50f27b16bc1,0.0,0.0,,
156,-9.18751644938175,38.7057622427116,157,215,4,Travessa dos Moinhos,Chafariz da Travessa dos Moinhos,Chafariz,,c349a38e-ac8d-4967-b953-dbc9fbff5efc,0.0,0.0,,
157,-9.15048184860678,38.736657565061,158,2301,4,Avenida Conde de Valbom,Fonte da Avenida Conde de Valbom,Fonte,,1b0ec85a-90ae-4b6e-a80d-cf537c493296,0.0,0.0,,
158,-9.13034307341095,38.7117852922562,159,4707,4,"Largo de Santa Luzia, Jardim Júlio de Castilho",Chafariz do Jardim Júlio de Castilho,Chafariz,,ac6994db-3d80-44e7-816b-cf4a760b9f5f,0.0,0.0,,
159,-9.14478941868742,38.7077331285458,160,4902,4,Praça de São Paulo,Chafariz de São Paulo,Chafariz,,afa5384e-ec78-4369-a717-82afe21552c3,0.0,0.0,,
160,-9.13994060293957,38.7218233657384,161,2403,4,"Campo dos Mártires da Pátria, Jardim Braancamp Freire",Lago Norte do Jardim Braancamp Freire,Lago,,ec15110f-0fd8-4b4e-8550-c846ad829a65,0.0,0.0,,
161,-9.21322756321819,38.6968334576757,162,3212,4,Rua Vila Correia,Tanque dos Viveiros da Quinta de Vila Correia,Tanque,,072475e7-8582-45ff-add2-66af69b210e9,0.0,0.0,,
162,-9.09555935339565,38.7626123652826,163,3348,4,Largo Diogo Cão ao Parque das Nações,Fonte à entrada do Pavilhão do Conhecimento/Ciência Viva,,,42b04620-af40-459a-a7ac-e8c5b3110259,0.0,0.0,,
163,-9.14806841949311,38.7087186748143,164,4901,4,"Rua da Boavista, nº 32",Bica dos Olhos,Chafariz,,4784af92-8172-4bfe-8820-2323541dcd02,0.0,0.0,,
164,-9.20630388709905,38.6954268968078,165,3208,4,"Praça do Império, Jardim",Lago Poente do Jardim da Praça do Império,Lago,,bf6ad196-a73a-407c-af00-99cd57606ba4,0.0,0.0,,
165,-9.13547973003706,38.7410208911731,166,4310,4,Praça Pasteur,Bebedouro na Praça Pasteur,Bebedouro,,8f8dba51-675e-4091-b7a9-58226e40e54a,38.7410208911731,-9.13547973003706,BEBEDOURO,Bebedouro na Praça Pasteur - Praça Pasteur
166,-9.1563955021396,38.7218852858662,167,4606,4,Praça das Amoreiras,Bebedouro no Jardim Marcelino Mesquita,Bebedouro,,e502fd30-63b4-434d-a5c4-0c8e81eadbbb,38.7218852858662,-9.1563955021396,BEBEDOURO,Bebedouro no Jardim Marcelino Mesquita - Praça das Amoreiras
167,-9.15172590388421,38.7540528966326,168,916,4,Campo Grande,Bebedouro 3 no Jardim do Campo Grande,Bebedouro,,1bfaf0b3-5c2c-4d76-acee-26103d9a78c9,38.7540528966326,-9.15172590388421,BEBEDOURO,Bebedouro 3 no Jardim do Campo Grande - Campo Grande
168,-9.15304048409793,38.7552652947099,169,917,4,Campo Grande,Bebedouro 4 no Jardim do Campo Grande,Bebedouro,,d5983f8a-bd4c-4e57-bbc1-fe6445ea9b79,38.7552652947099,-9.15304048409793,BEBEDOURO,Bebedouro 4 no Jardim do Campo Grande - Campo Grande
169,-9.14940167029171,38.750302270756,170,914,4,Campo Grande,Bebedouro 1 no Jardim do Campo Grande,Bebedouro,,b71bbf22-9967-414d-b980-3dcee63b2a91,38.750302270756,-9.14940167029171,BEBEDOURO,Bebedouro 1 no Jardim do Campo Grande - Campo Grande
170,-9.15932216931781,38.7407493346869,171,2311,4,Rua Filipe da Mata,Bebedouro no Parque Desportivo da Junta de Freguesia ,Bebedouro,,a05e7abb-6f92-4b9b-a810-567331b14c1e,38.7407493346869,-9.15932216931781,BEBEDOURO,Bebedouro no Parque Desportivo da Junta de Freguesia  - Rua Filipe da Mata
171,-9.15130886191185,38.7374571169409,172,2304,4,Avenida Conde de Valbom,Bebedouro na Av. Conde de Valbom,Bebedouro,,d8259734-852c-463e-acde-c0d0cb92a04f,38.7374571169409,-9.15130886191185,BEBEDOURO,Bebedouro na Av. Conde de Valbom - Avenida Conde de Valbom
172,-9.10788632767679,38.7527938126251,173,2121,4,"Rua Dr. José Espírito Santo(antiga Rua I4 da Malha I de Chelas), Vale Fundão",Poço 2 no Vale Fundão,Poço,,2f5b2c5a-2b17-40d6-aa0f-f11d29de654c,0.0,0.0,,
173,-9.18911718972586,38.706032646532,174,214,4,Rua Dom João de Castro,Fontanário na Rua Dom João de Castro,Fontanário,,cfb9f1c8-3d08-4ab9-885a-0e1730c39175,0.0,0.0,,
174,-9.16541857880696,38.7241181725664,175,1001,4,"Rua do Arco do Carvalhão, frente ao nº 44",Chafariz do Alto do Carvalhão,Chafariz,,fcfe6b21-baf8-462e-8b5d-e83e7156cfda,0.0,0.0,,
175,-9.19487424175181,38.7045409424088,176,125,4,Travessa Nova de Dom Vasco,Fontanário na Travessa Nova Dom Vasco,Fontanário,,1c1e80d3-4bed-4ad1-86df-f26c356fb336,0.0,0.0,,
176,-9.19628148049215,38.705701331399,177,118,4,Rua de Dom Vasco,Fontanário na Rua de Dom Vasco,Fontanário,,26f86580-77b3-403c-ad86-e5772c8720bd,0.0,0.0,,
177,-9.16526079871046,38.7598883904287,178,1870,4,Estrada de Telheiras,Lago do Palacete,Lago,,e2e3bf6f-c103-400e-883b-91721c41f635,0.0,0.0,,
178,-9.1742056033705,38.7709416255594,179,1812,4,"Alameda Mahatma Gandhi, Quinta de São Cristóvão",Tanque dos Viveiros da Quinta de São Cristóvão,Tanque,,399c0397-78ad-4611-869b-0e25b14799be,0.0,0.0,,
179,-9.16538790223832,38.7603203621714,180,1876,4,Rua Professor Francisco Gentil(antiga Rua 7 da Zona de Telheiras),Poço com Nora no Solar da Quinta de Santana e Lago na Alameda das Águas,Poço,,4a62ff28-af20-4f9a-8183-6e743667c0e6,0.0,0.0,,
180,-9.16599083977893,38.7601881637987,181,1874,4,Rua Professor Francisco Gentil(antiga Rua 7 da Zona de Telheiras),Lago na Praça das Artes,Lago,,c1c39bb4-ceb6-42a9-9231-79bb5a7b3ff7,0.0,0.0,,
181,-9.17205174066151,38.7733461809811,182,1820,4,Rua Direita ao Lumiar,Chafariz da Rua Direita do Paço do Lumiar,Chafariz,,6e8c0bd5-e11a-4285-bc45-c8d6cc13d539,0.0,0.0,,
182,-9.13401951315284,38.7138666809206,183,1203,4,Castelo de São Jorge,Tanque com bica 3,Tanque,,f6606819-9248-4470-8385-9080700f2649,0.0,0.0,,
183,-9.16749706208381,38.7602892068774,184,1872,4,Rua Professor Francisco Gentil(antiga Rua 7 da Zona de Telheiras),Poço com Tanque no Jardim da Nora,Poço,,b24b06ea-9aae-46d2-83b8-d0c163616e3d,0.0,0.0,,
184,-9.20236566121535,38.716794797647,185,101,4,Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto)),Lago - Miradouro de Montes Claros,Lago,,d4cdddfd-0eb8-48a1-a523-905d164f9ebd,0.0,0.0,,
185,-9.17261770803662,38.7307362619674,186,1009,4,"Travessa da Capela Velha, junto ao edifício 253C",Fontanário na Travessa da Capela Velha,,,4b3045e8-a3d3-49ae-afa4-d45eca165912,0.0,0.0,,
186,-9.16506400747612,38.7601265339509,187,1873,4,Estrada de Telheiras,Chafariz com Tanque no Horto/Garden Center,,,27c85d9c-1241-4719-9be6-be718a86afe2,0.0,0.0,,
187,-9.15290838234383,38.7706248669356,188,1840,4,"Alameda das Linhas de Torres, Quinta das Conchas",Queda de Água na Quinta das Conchas,Queda de água,,8be6881d-bb97-4c3f-9b12-8a3a518d4db4,0.0,0.0,,
188,-9.19874507871782,38.7534805799393,189,816,4,"Rua Dr. João de Barros, Rua Abel Manta",Lago na Rua Dr. João de Barros/Rua Abel Manta,Lago,,fa264a81-4f32-4775-8905-7cd7acc8c834,0.0,0.0,,
189,-9.20704032507064,38.7535285359361,190,815,4,"Rua das Pedralvas(antiga Rua A da Quinta das Pedralvas), Rua Lucília Simões",Lago na Rua das Pedralvas/Rua Lucília Simões,Lago,,4dd042e1-2533-4d1f-800c-632e876d2685,0.0,0.0,,
190,-9.15654970424632,38.7580323609725,191,907,4,Campo Grande,Lago 2 no Museu da Cidade,Lago,,ce00b0c5-7a77-4ee8-9012-ac0b4aca3a57,0.0,0.0,,
191,-9.20593526881209,38.7540091666624,192,810,4,Rua das Pedralvas(antiga Rua A da Quinta das Pedralvas),Lago na Rua das Pedralvas,Lago,,bae0d523-5e49-4894-a77d-35a91a11c6b2,0.0,0.0,,
192,-9.15628361427602,38.7581137545081,193,908,4,Campo Grande,Lago 3 no Museu da Cidade,Lago,,5d122b3c-3c36-430c-bef3-bb30dfad7a03,0.0,0.0,,
193,-9.14154890889504,38.7191470121441,194,4504,4,Rua Júlio de Andrade,Tanque ornamental setecentista,Lago,,02e64012-4816-4c48-9f9f-10eb66e3469d,0.0,0.0,,
194,-9.17980020316215,38.7216226045162,195,208,4,"Estrada da Pimenteira, Quinta da Pimenteira",Tanque 4 dos Viveiros da Quinta da Pimenteira,Tanque,,09899157-6a86-47f8-9bf2-e73cabc5ac5e,0.0,0.0,,
195,-9.20486771182677,38.7484417491971,196,807,4,"Avenida Grão Vasco, Parque Silva Porto",Lago do Parque Silva Porto,Lago,,b53c7899-86e0-4653-9057-a31d260b44ca,0.0,0.0,,
196,-9.14419818619499,38.7513703945138,197,903,4,Rua Alberto de Oliveira,Lago 1 do Palácio dos Coruchéus,Lago,,4dd9ebab-9038-4591-bc64-2482870650db,0.0,0.0,,
197,-9.20754245456838,38.7253357289073,198,813,4,"Estrada da Circunvalação, Parque de Campismo de Monsanto",Lago no Parque de Campismo de Monsanto,Lago,,153c90f5-32a7-4583-a269-b761963efa75,0.0,0.0,,
198,-9.15664253884273,38.7583654390154,199,905,4,Campo Grande,Chafariz no Pátio do Jardim do Museu da Cidade,Chafariz,,9a876923-5c2f-4a39-8c4c-27275f7634f3,0.0,0.0,,
199,-9.11404661816244,38.7286475865032,200,705,4,Calçada da Picheleira,Fontanário 1 na Calçada da Picheleira,Fontanário,,104e5c59-0597-4c48-9bb9-37814ea607d3,0.0,0.0,,
200,-9.20066240692764,38.7368485777868,201,814,4,"Vila Guiné(Estrada de Monsanto, 78A)",Poço na Vila Guiné,Poço,,57ceb737-292f-4d35-b362-3924c12e5663,0.0,0.0,,
201,-9.1567441643525,38.7587336363022,202,911,4,Campo Grande,Poço da Nora no Museu da Cidade,Poço,,38432c27-7673-4f85-8456-1193c3e266d2,0.0,0.0,,
202,-9.12373315815932,38.7374393015083,203,707,4,"Calçada da Picheleira, Calçada do Carrascal",Fontanário na Calçada da Picheleira/Calçada do Carrascal,Fontanário,,479b877a-e2cb-4db0-a8b4-e2f5dff59ff9,0.0,0.0,,
203,-9.14388897170112,38.7510665102827,204,904,4,Rua Alberto de Oliveira,Lago 2 do Palácio dos Coruchéus,Lago,,1d1ce7e9-d6ec-480f-beb0-6d3838d0bb1a,0.0,0.0,,
204,-9.15146542119789,38.7556937560772,205,913,4,Campo Grande,Fontanário no Campo Grande,Fontanário,,09cf0254-5eee-4a98-87eb-c4fdd7a947cd,0.0,0.0,,
205,-9.15677002235795,38.7586827038887,206,912,4,Campo Grande,Tanque no Museu da Cidade,Tanque,,39198be9-3565-44d0-8b79-ae01812b28c9,0.0,0.0,,
206,-9.15654764979926,38.7587635797165,207,909,4,Campo Grande,Lago 4 no Museu da Cidade,Lago,,c869ace3-91a7-41ba-96ff-c170b6153b0c,0.0,0.0,,
207,-9.19505204619431,38.7424903903873,208,803,4,"Travessa de Francisco Rezende, Quinta da Fonte",Tanque da Quinta da Fonte,Tanque,,bd3a0e82-a3be-42ad-8ae8-c9e2ecaa7593,0.0,0.0,,
208,-9.14409301503477,38.7479469967783,209,404,4,Praça Andrade Caminha,Bebedouro no Parque Infantil da Praça Andrade Caminha,Bebedouro,,32c51465-18ee-485e-9e46-df80b43f2cbf,38.7479469967783,-9.14409301503477,BEBEDOURO,Bebedouro no Parque Infantil da Praça Andrade Caminha - Praça Andrade Caminha
209,-9.13694456426187,38.7462820625618,210,405,4,Rua Teixeira de Pascoais,Bebedouro no Parque Infantil da Rua Teixeira de Pascoais ,Bebedouro,,bf64d5b2-36f9-4457-a5b8-36e37504c1fe,38.7462820625618,-9.13694456426187,BEBEDOURO,Bebedouro no Parque Infantil da Rua Teixeira de Pascoais  - Rua Teixeira de Pascoais
210,-9.1385493838557,38.7411706845081,211,4308,4,Praça de Londres,Bebedouro junto do Parque Infantil da Praça de Londres,Bebedouro,,4c069377-4ed1-4595-83ab-2cb5c2839d3c,38.7411706845081,-9.1385493838557,BEBEDOURO,Bebedouro junto do Parque Infantil da Praça de Londres - Praça de Londres
211,-9.13635466936088,38.7429768673932,212,4304,4,Autoparque Roma,Bebedouro no Jardim Fernando Pessa ,Bebedouro,,2bb2e653-6de5-4495-ae30-efe4e6c6b4ed,38.7429768673932,-9.13635466936088,BEBEDOURO,Bebedouro no Jardim Fernando Pessa  - Autoparque Roma
212,-9.1338247610942,38.742497676507,213,4306,4,Praça Francisco Sá Carneiro,Bebedouro na Praça Francisco Sá Carneiro,Bebedouro,,230fb336-0fe1-40b0-aff4-ef599f03d773,38.742497676507,-9.1338247610942,BEBEDOURO,Bebedouro na Praça Francisco Sá Carneiro - Praça Francisco Sá Carneiro
213,-9.15660099894735,38.7576940317786,214,910,4,Campo Grande,Chafariz no Museu da Cidade,Chafariz,,d5ed924a-7056-4acb-9ffb-55c0f41da29f,0.0,0.0,,
214,-9.11946188008742,38.7389399829927,215,706,4,Calçada da Picheleira,Fontanário 2 na Calçada da Picheleira,Fontanário,,d5e2cf44-f149-4577-a37c-86d590ac5553,0.0,0.0,,
215,-9.19322648538235,38.7077239510958,216,103,4,Travessa José Fernandes,Fontanário da Travessa José Fernandes,Chafariz,,1391edba-6e71-4366-968c-bccbfea102b7,0.0,0.0,,
216,-9.19322648538235,38.7077239510958,217,103,4,Travessa José Fernandes,Fontanário da Travessa José Fernandes,Fontanário,,821f867f-fe46-4a08-9546-c963eed8976f,0.0,0.0,,
217,-9.14216648268656,38.7231823344234,218,2409,4,Alameda de Santo António dos Capuchos,Bebedouro na Alameda de Santo António dos Capuchos,Bebedouro,,00b3777c-ffc2-42f3-b821-86c854d2300c,38.7231823344234,-9.14216648268656,BEBEDOURO,Bebedouro na Alameda de Santo António dos Capuchos - Alameda de Santo António dos Capuchos
218,-9.13261460104908,38.737429779622,219,304,4,Alameda Dom Afonso Henriques,Bebedouro junto ao Parque Infantil da Alameda Dom Afonso Henriques,Bebedouro,,e8a6bf37-8c5b-4319-9f32-ada078f12e10,38.737429779622,-9.13261460104908,BEBEDOURO,Bebedouro junto ao Parque Infantil da Alameda Dom Afonso Henriques - Alameda Dom Afonso Henriques
219,-9.16222208556519,38.7823714229979,220,504,4,Rua Engº Quartin Graça,Bebedouro no Parque Infantil da Rua Engº Quartin Graça,Bebedouro,,56cb82c6-7f0e-4123-8964-95d3cead3daa,38.7823714229979,-9.16222208556519,BEBEDOURO,Bebedouro no Parque Infantil da Rua Engº Quartin Graça - Rua Engº Quartin Graça
220,-9.15663681747268,38.7089039749026,221,3706,4,"Travessa do Pé-de-Ferro, 20-22",Fontanário da Travessa Pé de Ferro,,,3b4287f2-1e4d-4dcd-82ad-62faa5dcf61d,0.0,0.0,,
221,-9.18650687864801,38.7193615057087,222,238,4,Estrada do Alvito,Bebedouro 6 no Parque do Alvito,Bebedouro,,34a9258f-3c38-4eca-b37f-a016a825add7,38.7193615057087,-9.18650687864801,BEBEDOURO,Bebedouro 6 no Parque do Alvito - Estrada do Alvito
222,-9.15489325937143,38.7798512061624,223,1307,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 5 no Parque Oeste,Lago,,2fba4627-159a-4ff5-883f-4d4871c9fbb1,0.0,0.0,,
223,-9.10795197296452,38.7648304435825,224,3391,4,Rua 8 do Cemitério dos Olivais,Bica 6 no Cemitério dos Olivais,Bica,,68c237b1-c82c-4274-97ff-9bbb61774c91,0.0,0.0,,
224,-9.10790295010282,38.7648139798187,225,3392,4,Rua 8 do Cemitério dos Olivais,Bica 7 no Cemitério dos Olivais,Bica,,833ca43c-4dcd-4787-9153-6de7a7bc8386,0.0,0.0,,
225,-9.11607163012032,38.7300161129598,226,701,4,Rua Gualdim Pais,Chafariz da Rua Gualdim Pais,Chafariz,,e8070acd-1ad8-4a30-93f7-ab932ec7c9eb,0.0,0.0,,
226,-9.15100303855822,38.7280011775695,227,5005,4,"Avenida de Sidónio Pais, Parque Eduardo VII de Inglaterra",Lago do Pau,Lago,,ede4712f-c304-4245-a2d5-9336140819ef,0.0,0.0,,
227,-9.11534076619505,38.7264411631964,228,4108,4,Travessa da Amorosa,Fontanário na Travessa da Amorosa,Fontanário,,ebe1d0b4-ff35-4534-bf16-0833522daf6c,0.0,0.0,,
228,-9.15563950604763,38.7311174692477,229,5008,4,"Rua Marquês de Fronteira, Jardim Amália Rodrigues",Queda de Água do Jardim Amália Rodrigues,Queda de água,,0fa4c87a-38a7-4fd0-aae7-bfd2e1696ce1,0.0,0.0,,
229,-9.13619857989375,38.7162492754458,230,3110,4,Praça Martim Moniz,Fonte 2 do Martim Moniz,Fonte,,26fa3759-4e91-44f3-a8c0-a7c1ef31caa3,0.0,0.0,,
230,-9.13654072932083,38.7155734545038,231,3113,4,Praça Martim Moniz,Fonte 5 do Martim Moniz,Fonte,,847d0819-0916-42c7-b628-d7846d735844,0.0,0.0,,
231,-9.13671840530425,38.7152096446229,232,3115,4,Praça Martim Moniz,Fonte 7 do Martim Moniz,Fonte,,c14b693d-0372-4b53-a2b8-8872cf85d6ae,0.0,0.0,,
232,-9.17453817496003,38.7079812122671,233,232,4,Rua Feliciano de Sousa,Fontanário na Rua Feliciano de Sousa,,,5a8bb4e7-5582-4636-951a-f37b22c06fb7,0.0,0.0,,
233,-9.15451409306642,38.7315243581787,234,5007,4,"Rua Marquês de Fronteira, Jardim Amália Rodrigues",Lago Biológico do Jardim Amália Rodrigues,Lago,,58eec0f1-e233-47d1-b743-4bdee1e73828,0.0,0.0,,
234,-9.16760597562546,38.7476067295452,235,3934,4,Largo de Palma,Mina de água da Palma de Baixo,,,a188774c-9067-4402-8036-dae60aa312cf,0.0,0.0,,
235,-9.1785920337837,38.7060059869867,236,229,4,Rua Leão de Oliveira,Bebedouro da Rua Leão de Oliveira,Bebedouro,,bab2b70a-3716-43a9-8c6b-0835e2d5bd25,38.7060059869867,-9.1785920337837,BEBEDOURO,Bebedouro da Rua Leão de Oliveira - Rua Leão de Oliveira
236,-9.17486571508568,38.7095445239608,237,231,4,Rua da Cruz a Alcântara,Fontanária na Rua da Cruz a Alcântara,,,052c73fc-bef2-417e-a36a-64610b4c49bb,0.0,0.0,,
237,-9.18489663233154,38.7043887763981,238,228,4,Rua Filinto Elísio,Bebedouro na Rua Filinto Elísio,Bebedouro,,c404769d-a593-4ceb-b38f-2a1bbc6b580f,38.7043887763981,-9.18489663233154,BEBEDOURO,Bebedouro na Rua Filinto Elísio - Rua Filinto Elísio
238,-9.18570340030506,38.7194478067482,239,225,4,Estrada do Alvito,Bebedouro da Entrada do Parque do Alvito,Bebedouro,,600203a1-e4b0-4342-ad5e-8527d21fbc23,38.7194478067482,-9.18570340030506,BEBEDOURO,Bebedouro da Entrada do Parque do Alvito - Estrada do Alvito
239,-9.20053575704899,38.7578378386416,240,842,4,Rua 2 do Cemitério de Benfica,Bica 13 no Cemitério de Benfica,Bica,,7e1da286-7d80-481a-8804-d777af462956,0.0,0.0,,
240,-9.1902542835007,38.7481857245104,241,870,4,Rua Paulo Renato((antiga Rua 1 à Estrada de Benfica)),Jogos de água do Fonte Nova,Jogos de água,,9930d800-d82e-4f85-972a-95d4b71576b3,0.0,0.0,,
241,-9.17273799963968,38.7161990360695,242,3502,4,Rua Maria Pia,Fontanário da Meia Laranja,Fontanário,,fa0ca327-b653-40e7-809a-299e10d4b97e,0.0,0.0,,
242,-9.12877314258612,38.7123955211021,243,3601,4,Beco do Loureiro,Fontanário no Beco do Loureiro,Fonte,,9a664803-10db-4176-a40f-4d12639bd39b,0.0,0.0,,
243,-9.10844311247306,38.7720866613593,244,3313,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Lago 2 da Quinta Conde d'Arcos,Lago,,9f4cd9b2-4ad8-45d3-823b-d1f8a6e2e08b,0.0,0.0,,
244,-9.09500780398087,38.7675073744483,245,3328,4,"Rossio dos Olivais, (Parque das Nações)",Espelho de Água Norte (1) do Rossio dos Olivais,Lago,,ac7cf4e4-d6d1-4380-b7fc-b8190dee7b91,0.0,0.0,,
245,-9.10858104968324,38.772757012904,246,3312,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Fontanário da Quinta Conde d'Arcos,Fontanário,,61e6b412-bb3e-4881-9de8-0a6a1badc333,0.0,0.0,,
246,-9.11033052858053,38.7674567242589,247,3319,4,Avenida Cidade de Luanda,Mina na Avenida Cidade de Luanda,Mina,,9516985b-ef54-4cf8-96d9-69065277e176,0.0,0.0,,
247,-9.12954738076658,38.7629649324229,248,3304,4,Praça do Aeroporto,Lago da Rotunda do Relógio,Lago,,ad433438-353c-42d2-b2ea-1022a5960fe5,0.0,0.0,,
248,-9.12062142006626,38.7697554677071,249,3316,4,Avenida de Berlim,Poço dos Viveiros da Avenida de Berlim,Poço,,10c43eb5-6a76-49b2-aba5-4d157998bba8,0.0,0.0,,
249,-9.18813681244223,38.7448529957285,250,3912,4,Rua Carolina de Michaelis de Vasconcelos,Fontanário na Rua Carolina Michaelis de Vasconcelos,Fontanário,,27698420-17fe-459e-b434-a47a2cd43c78,0.0,0.0,,
250,-9.09886308571943,38.7598139827612,251,3341,4,"Cabeço das Rolas, (Parque das Nações)",Tanque (Reservatório) do Cabeço das Rolas,Tanque,,ddbc885a-3c52-4fbd-8823-fcd294f9aaab,0.0,0.0,,
251,-9.1088293575025,38.7719544973928,252,3314,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Lago 3 da Quinta Conde d'Arcos,Lago,,c20e3445-da8c-43fc-9f80-8b0b2e808767,0.0,0.0,,
252,-9.09322555813528,38.7674184776162,253,3330,4,"Rossio dos Olivais, (Parque das Nações)",Espelho de Água Sul (3) do Rossio dos Olivais,Lago,,9a8a613f-ffa1-4732-88cb-8ab942ef4d28,0.0,0.0,,
253,-9.09213574269385,38.7700816713822,254,3332,4,"Passeio das Tágides, (Parque das Nações)",Lago Coloane,Lago,,6ae47136-d342-4d39-9037-347dd17ba0ec,0.0,0.0,,
254,-9.14087440976228,38.7316572010773,255,4403,4,Largo de Dona Estefânia,Fonte Neptuno,Fonte,,4cae9ce4-e819-4f3f-8f99-43cb0304eb67,0.0,0.0,,
255,-9.09268682678128,38.776661955224,256,3344,4,Rua Comandante Cousteau,Lago do Braço de Mar,Lago,,ffa32dd4-d7a3-4aed-b160-cd80840f28de,0.0,0.0,,
256,-9.09823044987554,38.7603092049114,257,3342,4,"Cabeço das Rolas, (Parque das Nações)",Repuxos do Cabeço das Rolas,Lago,,ddee7031-6b29-4c18-b4db-27d0487a02f2,0.0,0.0,,
257,-9.09376769320589,38.7614843024973,258,3326,4,"Passeio de Ulisses, (Parque das Nações)",Cascata do Passeio de Ulisses,Queda de água,,0ce87ec8-3dd1-4088-a710-fd4d77fef4fc,0.0,0.0,,
258,-9.13856064244116,38.7548898668306,259,4201,4,Largo Frei Heitor Pinto,Lago com Repuxo no Largo Frei Heitor Pinto,Lago,,0c783f4d-33fa-485e-b1f5-afbef76cf88f,0.0,0.0,,
259,-9.13576922740874,38.7139098789298,260,3801,4,Largo dos Trigueiros,Fontanário do Largo dos Trigueiros,Fontanário,,48799635-161f-4f5f-9dd0-be3c4a27c8c3,0.0,0.0,,
260,-9.2069831832354,38.6939016347187,261,3216,4,Avenida de Brasília,Espelho de Água de Belém,Lago,,7fa8b81c-d83c-4fa5-a234-8cb6973ad9b0,0.0,0.0,,
261,-9.09560952969416,38.7694382856828,262,3338,4,"Alameda dos Oceanos, (Parque das Nações)",Fonte Continuum D,Fonte,,02c05fbd-20b0-4e06-867d-32bd0bde356d,0.0,0.0,,
262,-9.18325854003792,38.7465468496743,263,3909,4,"Estrada de Benfica, Jardim do Beau Séjour",Lago Poente do Jardim do Beau Séjour,Lago,,746402b4-bb92-4531-b0df-e874076eace1,0.0,0.0,,
263,-9.11294132474865,38.7633989995023,264,3322,4,Rua Cidade de Lobito,Lago no Palácio do Contador-Mor,Lago,,9a3862b9-5d6c-4840-b08e-b7b790ad8f76,0.0,0.0,,
264,-9.09576765025216,38.7615846306639,265,3324,4,"Passeio de Ulisses, (Parque das Nações)",Fonte do Passeio de Ulisses,Fonte,,6a8e76f1-154a-4f09-99cb-197dc105ecdf,0.0,0.0,,
265,-9.1275874957685,38.7120999834131,266,3602,4,"Beco do Carneiro, (Escadinhas de Santo Estêvão)",Fonte Ornamental do Beco do Carneiro,,,66153561-0164-40ad-84d2-e317df7bd27e,0.0,0.0,,
